date,capital,position_value,total_value,position,return,cum_return
2020-08-28,-12769.09229999999,150729.0,137959.9077,100,0.012104769402613291,0.3795990770000002
2020-08-31,-12769.09229999999,155637.0,142867.9077,100,0.03557555294015313,0.4286790770000002
2020-09-01,-12769.09229999999,156080.0,143310.9077,100,0.0031007663451629863,0.43310907700000034
2020-09-02,-12769.09229999999,155579.0,142809.9077,100,-0.0034958957977487826,0.4280990770000004
2020-09-03,-12769.09229999999,156549.0,143779.9077,100,0.006792245829593702,0.4377990770000002
2020-09-04,-12769.09229999999,153179.0,140409.9077,100,-0.02343860177620627,0.40409907700000036
2020-09-07,-12769.09229999999,148976.0,136206.9077,100,-0.029933785078615216,0.36206907700000035
2020-09-08,133472.0222,0.0,133472.0222,0,-0.020078904559111432,0.3347202220000003
2020-09-09,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-10,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-11,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-14,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-15,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-16,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-17,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-18,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-21,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-22,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-23,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-24,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-25,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-28,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-29,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-09-30,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-10-09,133472.0222,0.0,133472.0222,0,0.0,0.3347202220000003
2020-10-12,-15152.551799999987,148579.0,133426.4482,100,-0.000341449835319807,0.3342644820000005
2020-10-13,-15152.551799999987,152079.0,136926.4482,100,0.026231680804046142,0.3692644820000004
2020-10-14,-15152.551799999987,151179.0,136026.4482,100,-0.00657287187268174,0.3602644820000005
2020-10-15,-15152.551799999987,150679.0,135526.4482,100,-0.003675755756445631,0.3552644820000004
2020-10-16,-15152.551799999987,148879.0,133726.4482,100,-0.013281540421864357,0.33726448200000037
2020-10-19,-15152.551799999987,147769.0,132616.4482,100,-0.008300527045629003,0.32616448200000026
2020-10-20,-15152.551799999987,148079.0,132926.4482,100,0.0023375682595003777,0.32926448200000014
2020-10-21,-15152.551799999987,150879.0,135726.4482,100,0.02106428056956089,0.35726448200000016
