date,capital,position_value,total_value,position,return,cum_return
2021-11-19,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-22,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-23,169801.49300000002,0.0,169801.49300000002,0,0.0,0.698014930000002
2021-11-24,-458.56969999999274,170208.0,169749.4303,100,-0.0003066092004267995,0.697494303000002
2021-11-25,-458.56969999999274,175133.0,174674.4303,100,0.029013352158507866,0.746744303000002
2021-11-26,-458.56969999999274,173008.0,172549.4303,100,-0.012165489799224494,0.7254943030000021
2021-11-29,-458.56969999999274,175616.0,175157.4303,100,0.015114509479779992,0.7515743030000019
2021-11-30,-458.56969999999274,173258.0,172799.4303,100,-0.013462175118471142,0.7279943030000018
2021-12-01,-458.56969999999274,172410.0,171951.4303,100,-0.0049074235865695925,0.7195143030000017
2021-12-02,-458.56969999999274,172468.0,172009.4303,100,0.00033730455105152046,0.7200943030000018
2021-12-03,-458.56969999999274,173613.0,173154.4303,100,0.006656611779964683,0.7315443030000017
2021-12-06,-458.56969999999274,175508.0,175049.4303,100,0.010943987957552137,0.7504943030000018
2021-12-07,-458.56969999999274,175181.0,174722.4303,100,-0.001868043783059381,0.7472243030000016
2021-12-08,-458.56969999999274,175508.0,175049.4303,100,0.0018715399015372114,0.7504943030000018
2021-12-09,-458.56969999999274,185008.0,184549.4303,100,0.05427038513475235,0.8454943030000017
2021-12-10,-458.56969999999274,186108.0,185649.4303,100,0.005960462723791027,0.8564943030000018
2021-12-13,-458.56969999999274,192308.0,191849.4303,100,0.033396278081657016,0.9184943030000019
2021-12-14,-458.56969999999274,190508.0,190049.4303,100,-0.009382357806250963,0.9004943030000019
2021-12-15,-458.56969999999274,193010.0,192551.4303,100,0.013164996054187084,0.9255143030000019
2021-12-16,-458.56969999999274,189131.0,188672.4303,100,-0.020145267131780997,0.8867243030000018
2021-12-17,-458.56969999999274,184108.0,183649.4303,100,-0.026622861602053627,0.8364943030000016
2021-12-20,-458.56969999999274,184608.0,184149.4303,100,0.002722578551881405,0.8414943030000017
